utc,local,subdir,bytes,files,bytes_delta,files_delta,mb_per_s,files_per_s
2026-09-04T06:41:21Z,2026-09-03T23:41:21,src,415620398,5294,0,0,0,0
2026-09-04T06:41:21Z,2026-09-03T23:41:21,data,2479797261,14597,0,0,0,0
2026-09-04T06:41:21Z,2026-09-03T23:41:21,.,2895786844,19903,0,0,0,0
2026-09-04T06:42:26Z,2026-09-03T23:42:26,src,415620398,5294,0,0,0,0
2026-09-04T06:42:26Z,2026-09-03T23:42:26,data,2479797261,14597,0,0,0,0
2026-09-04T06:42:26Z,2026-09-03T23:42:26,.,2895786844,19903,0,0,0,0
2026-09-04T06:43:31Z,2026-09-03T23:43:31,src,415620398,5294,0,0,0,0
2026-09-04T06:43:31Z,2026-09-03T23:43:31,data,2479797261,14597,0,0,0,0
2026-09-04T06:43:31Z,2026-09-03T23:43:31,.,2895786844,19903,0,0,0,0
2026-09-04T06:44:36Z,2026-09-03T23:44:36,src,415620398,5294,0,0,0,0
2026-09-04T06:44:36Z,2026-09-03T23:44:36,data,2479797261,14597,0,0,0,0
2026-09-04T06:44:36Z,2026-09-03T23:44:36,.,2895786844,19903,0,0,0,0
2026-09-04T06:45:42Z,2026-09-03T23:45:42,src,415620398,5294,0,0,0,0
2026-09-04T06:45:42Z,2026-09-03T23:45:42,data,2479797261,14597,0,0,0,0
2026-09-04T06:45:42Z,2026-09-03T23:45:42,.,2895786844,19903,0,0,0,0
2026-09-04T06:46:47Z,2026-09-03T23:46:47,src,415620398,5294,0,0,0,0
2026-09-04T06:46:47Z,2026-09-03T23:46:47,data,2479797261,14597,0,0,0,0
2026-09-04T06:46:47Z,2026-09-03T23:46:47,.,2895786844,19903,0,0,0,0
2026-09-04T06:47:53Z,2026-09-03T23:47:53,src,415620398,5294,0,0,0,0
2026-09-04T06:47:53Z,2026-09-03T23:47:53,data,2479797261,14597,0,0,0,0
2026-09-04T06:47:53Z,2026-09-03T23:47:53,.,2895786844,19903,0,0,0,0
2026-09-04T06:48:57Z,2026-09-03T23:48:57,src,415620398,5294,0,0,0,0
2026-09-04T06:48:57Z,2026-09-03T23:48:57,data,2479797261,14597,0,0,0,0
2026-09-04T06:48:57Z,2026-09-03T23:48:57,.,2895786844,19903,0,0,0,0
2026-09-04T06:50:02Z,2026-09-03T23:50:02,src,415620398,5294,0,0,0,0
2026-09-04T06:50:02Z,2026-09-03T23:50:02,data,2479797261,14597,0,0,0,0
2026-09-04T06:50:02Z,2026-09-03T23:50:02,.,2895786844,19903,0,0,0,0
2026-09-04T06:51:08Z,2026-09-03T23:51:08,src,415620398,5294,0,0,0,0
2026-09-04T06:51:08Z,2026-09-03T23:51:08,data,2479797261,14597,0,0,0,0
2026-09-04T06:51:08Z,2026-09-03T23:51:08,.,2895786844,19903,0,0,0,0
2026-09-04T06:52:13Z,2026-09-03T23:52:13,src,415620398,5294,0,0,0,0
2026-09-04T06:52:13Z,2026-09-03T23:52:13,data,2479797261,14597,0,0,0,0
2026-09-04T06:52:13Z,2026-09-03T23:52:13,.,2895786844,19903,0,0,0,0
2026-09-04T06:53:18Z,2026-09-03T23:53:18,src,415620398,5294,0,0,0,0
2026-09-04T06:53:18Z,2026-09-03T23:53:18,data,2479797261,14597,0,0,0,0
2026-09-04T06:53:18Z,2026-09-03T23:53:18,.,2895786844,19903,0,0,0,0
2026-09-04T06:54:23Z,2026-09-03T23:54:23,src,415620398,5294,0,0,0,0
2026-09-04T06:54:23Z,2026-09-03T23:54:23,data,2479797261,14597,0,0,0,0
2026-09-04T06:54:23Z,2026-09-03T23:54:23,.,2895786844,19903,0,0,0,0
2026-09-04T06:55:28Z,2026-09-03T23:55:28,src,415620398,5294,0,0,0,0
2026-09-04T06:55:28Z,2026-09-03T23:55:28,data,2479797261,14597,0,0,0,0
2026-09-04T06:55:28Z,2026-09-03T23:55:28,.,2895786844,19903,0,0,0,0
2026-09-04T06:56:33Z,2026-09-03T23:56:33,src,415620398,5294,0,0,0,0
2026-09-04T06:56:33Z,2026-09-03T23:56:33,data,2479797261,14597,0,0,0,0
2026-09-04T06:56:33Z,2026-09-03T23:56:33,.,2895786844,19903,0,0,0,0
2026-09-04T06:57:37Z,2026-09-03T23:57:37,src,415620398,5294,0,0,0,0
2026-09-04T06:57:37Z,2026-09-03T23:57:37,data,2479797261,14597,0,0,0,0
2026-09-04T06:57:37Z,2026-09-03T23:57:37,.,2895786844,19903,0,0,0,0
2026-09-04T06:58:42Z,2026-09-03T23:58:42,src,415620398,5294,0,0,0,0
2026-09-04T06:58:42Z,2026-09-03T23:58:42,data,2479797261,14597,0,0,0,0
2026-09-04T06:58:42Z,2026-09-03T23:58:42,.,2895786844,19903,0,0,0,0
2026-09-04T06:59:47Z,2026-09-03T23:59:47,src,415620398,5294,0,0,0,0
2026-09-04T06:59:47Z,2026-09-03T23:59:47,data,2479797261,14597,0,0,0,0
2026-09-04T06:59:47Z,2026-09-03T23:59:47,.,2895786844,19903,0,0,0,0
2026-09-04T07:00:52Z,2026-09-04T00:00:52,src,415620398,5294,0,0,0,0
2026-09-04T07:00:52Z,2026-09-04T00:00:52,data,2479797261,14597,0,0,0,0
2026-09-04T07:00:52Z,2026-09-04T00:00:52,.,2895786844,19903,0,0,0,0
2026-09-04T07:01:57Z,2026-09-04T00:01:57,src,415620398,5294,0,0,0,0
2026-09-04T07:01:57Z,2026-09-04T00:01:57,data,2479797261,14597,0,0,0,0
2026-09-04T07:01:57Z,2026-09-04T00:01:57,.,2895786844,19903,0,0,0,0
2026-09-04T07:03:02Z,2026-09-04T00:03:02,src,415620398,5294,0,0,0,0
2026-09-04T07:03:02Z,2026-09-04T00:03:02,data,2479797261,14597,0,0,0,0
2026-09-04T07:03:02Z,2026-09-04T00:03:02,.,2895786844,19903,0,0,0,0
2026-09-04T07:04:07Z,2026-09-04T00:04:07,src,415620398,5294,0,0,0,0
2026-09-04T07:04:07Z,2026-09-04T00:04:07,data,2479797261,14597,0,0,0,0
2026-09-04T07:04:07Z,2026-09-04T00:04:07,.,2895786844,19903,0,0,0,0
2026-09-04T07:05:12Z,2026-09-04T00:05:12,src,415620398,5294,0,0,0,0
2026-09-04T07:05:12Z,2026-09-04T00:05:12,data,2479797261,14597,0,0,0,0
2026-09-04T07:05:12Z,2026-09-04T00:05:12,.,2895786844,19903,0,0,0,0
2026-09-04T07:06:17Z,2026-09-04T00:06:17,src,415620398,5294,0,0,0,0
2026-09-04T07:06:17Z,2026-09-04T00:06:17,data,2479797261,14597,0,0,0,0
2026-09-04T07:06:17Z,2026-09-04T00:06:17,.,2895786844,19903,0,0,0,0
2026-09-04T07:07:22Z,2026-09-04T00:07:22,src,415620398,5294,0,0,0,0
2026-09-04T07:07:22Z,2026-09-04T00:07:22,data,2479797261,14597,0,0,0,0
2026-09-04T07:07:22Z,2026-09-04T00:07:22,.,2895786844,19903,0,0,0,0
2026-09-04T07:08:27Z,2026-09-04T00:08:27,src,415620398,5294,0,0,0,0
2026-09-04T07:08:27Z,2026-09-04T00:08:27,data,2479797261,14597,0,0,0,0
2026-09-04T07:08:27Z,2026-09-04T00:08:27,.,2895786844,19903,0,0,0,0
2026-09-04T07:09:32Z,2026-09-04T00:09:32,src,415620398,5294,0,0,0,0
2026-09-04T07:09:32Z,2026-09-04T00:09:32,data,2479797261,14597,0,0,0,0
2026-09-04T07:09:32Z,2026-09-04T00:09:32,.,2895786844,19903,0,0,0,0
2026-09-04T07:10:37Z,2026-09-04T00:10:37,src,415620398,5294,0,0,0,0
2026-09-04T07:10:37Z,2026-09-04T00:10:37,data,2479797261,14597,0,0,0,0
2026-09-04T07:10:37Z,2026-09-04T00:10:37,.,2895786844,19903,0,0,0,0
2026-09-04T07:11:41Z,2026-09-04T00:11:41,src,415620398,5294,0,0,0,0
2026-09-04T07:11:41Z,2026-09-04T00:11:41,data,2479797261,14597,0,0,0,0
2026-09-04T07:11:41Z,2026-09-04T00:11:41,.,2895786844,19903,0,0,0,0
